Index,Num_c,SMILES,cid,iupac_name,molecular_weight,molecular_formula,complexity,rotatable_bond_count,heavy_atom_count,xlogp,Chloride_CAS,Bromide_CAS,Iodide_CAS,Fluoride_CAS
2863,18,CCC[N+](C)(CCCCC(C)C)CCCCC(C)C,,,,,,,,,,,,
2864,18,CCC[N+](C)(CCCCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
2865,18,CCC[N+](C)(CCCCC(C)CC)CCC(C)CC,,,,,,,,,,,,
2866,18,CCC[N+](C)(CCCCC(C)CC)CCCC(C)C,,,,,,,,,,,,
2867,18,CCC[N+](C)(CCCCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
2868,18,CCC[N+](C)(CCCCCC(C)C)CCC(C)CC,,,,,,,,,,,,
2869,18,CCC[N+](C)(CCCCCC(C)C)CCCC(C)C,,,,,,,,,,,,
2870,18,CCC[N+](CC(C)(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2871,18,CCC[N+](CC(C)C)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
2872,18,CCC[N+](CC(C)C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2873,18,CCC[N+](CC(C)C)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
2874,18,CCC[N+](CC(C)CC)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2875,18,CCC[N+](CC(C)CC)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
2876,18,CCC[N+](CC(C)CC)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
2877,18,CCC[N+](CC)(CC(C)(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
2878,18,CCC[N+](CC)(CC(C)(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
2879,18,CCC[N+](CC)(CC(C)CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
2880,18,CCC[N+](CC)(CCC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
2881,18,CCC[N+](CC)(CCC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
2882,18,CCC[N+](CC)(CCCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2883,18,CCC[N+](CC)(CCCC(C)C)CCCC(C)CC,,,,,,,,,,,,
2884,18,CCC[N+](CC)(CCCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
2885,18,CCC[N+](CC)(CCCC(C)CC)CCC(C)CC,,,,,,,,,,,,
2886,18,CCC[N+](CC)(CCCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
2887,18,CCC[N+](CC)(CCCCC(C)C)CCC(C)CC,,,,,,,,,,,,
2888,18,CCC[N+](CC)(CCCCC(C)C)CCCC(C)C,,,,,,,,,,,,
2889,18,CCC[N+](CC)(CCCCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
2890,18,CCC[N+](CC)(CCCCC(C)CC)CC(C)CC,,,,,,,,,,,,
2891,18,CCC[N+](CC)(CCCCC(C)CC)CCC(C)C,,,,,,,,,,,,
2892,18,CCC[N+](CC)(CCCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2893,18,CCC[N+](CC)(CCCCCC(C)C)CC(C)CC,,,,,,,,,,,,
2894,18,CCC[N+](CC)(CCCCCC(C)C)CCC(C)C,,,,,,,,,,,,
2895,18,CCC[N+](CCC(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2896,18,CCC[N+](CCC(C)C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
2897,18,CCC[N+](CCC(C)C)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
2898,18,CCC[N+](CCC(C)C)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
2899,18,CCC[N+](CCC(C)C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2900,18,CCC[N+](CCC(C)C)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
2901,18,CCC[N+](CCC(C)C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
2902,18,CCC[N+](CCC(C)C)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
2903,18,CCC[N+](CCC(C)CC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
2904,18,CCC[N+](CCC(C)CC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
2905,18,CCC[N+](CCC)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2906,18,CCC[N+](CCC)(CC(C)(C)CC)CC(C)(C)CC,,,,,,,,,,,,
2907,18,CCC[N+](CCC)(CC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
2908,18,CCC[N+](CCC)(CC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
2909,18,CCC[N+](CCC)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2910,18,CCC[N+](CCC)(CCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
2911,18,CCC[N+](CCC)(CCC(C)CC)CCC(C)CC,,,,,,,,,,,,
2912,18,CCC[N+](CCC)(CCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
2913,18,CCC[N+](CCC)(CCCC(C)C)CCC(C)CC,,,,,,,,,,,,
2914,18,CCC[N+](CCC)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
2915,18,CCC[N+](CCC)(CCCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
2916,18,CCC[N+](CCC)(CCCC(C)CC)CC(C)CC,,,,,,,,,,,,
2917,18,CCC[N+](CCC)(CCCC(C)CC)CCC(C)C,,,,,,,,,,,,
2918,18,CCC[N+](CCC)(CCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2919,18,CCC[N+](CCC)(CCCCC(C)C)CC(C)CC,,,,,,,,,,,,
2920,18,CCC[N+](CCC)(CCCCC(C)C)CCC(C)C,,,,,,,,,,,,
2921,18,CCC[N+](CCC)(CCCCC(C)CC)CC(C)C,,,,,,,,,,,,
2922,18,CCC[N+](CCC)(CCCCCC(C)C)CC(C)C,,,,,,,,,,,,
2923,18,CCC[N+](CCCC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
2924,18,CCC[N+](CCCC(C)C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
2925,18,CCC[N+](CCCC(C)C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
2926,18,CCC[N+](CCCC(C)CC)(CC(C)C)CC(C)C,,,,,,,,,,,,
2927,18,CCC[N+](CCCCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
2928,18,CC[N+](C)(CCCCCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2929,18,CC[N+](C)(CCCCCC(C)C)CCCCC(C)C,,,,,,,,,,,,
2930,18,CC[N+](CC(C)C)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2931,18,CC[N+](CC)(CC(C)(C)C(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2932,18,CC[N+](CC)(CCCCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2933,18,CC[N+](CC)(CCCCC(C)C)CCCCC(C)C,,,,,,,,,,,,
2934,18,CC[N+](CC)(CCCCCC(C)C)CCCC(C)C,,,,,,,,,,,,
2935,18,CC[N+](CCC(C)C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2936,18,CC[N+](CCCC(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2937,18,CC[N+](CCCC(C)C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2938,18,CC[N+](CCCC(C)C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
2939,18,CC[N+](CCCC(C)C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
2940,18,CC[N+](CCCCC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
2941,18,CC[N+](CCCCC(C)C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
2942,18,CC[N+](CCCCCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
2943,19,CC(C)CCCCC[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2944,19,CC(C)CCCCC[N+](C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2945,19,CC(C)CCCCC[N+](C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
2946,19,CC(C)CCCCC[N+](C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
2947,19,CC(C)CCCC[N+](C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2948,19,CC(C)CCCC[N+](C)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2949,19,CC(C)CCCC[N+](C)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
2950,19,CC(C)CCCC[N+](C)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
2951,19,CC(C)CCCC[N+](CC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
2952,19,CC(C)CCC[N+](C)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2953,19,CC(C)CCC[N+](C)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2954,19,CC(C)CCC[N+](C)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
2955,19,CC(C)CCC[N+](CC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
2956,19,CC(C)CCC[N+](CCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
2957,19,CC(C)CC[N+](CC(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2958,19,CC(C)CC[N+](CCC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
2959,19,CC(C)CC[N+](CCC(C)C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
2960,19,CC(C)C[N+](C)(CC(C)(C)C(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2961,19,CC(C)C[N+](CC(C)(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2962,19,CC(C)C[N+](CC(C)C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2963,19,CCC(C)(C)C[N+](C)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2964,19,CCC(C)(C)C[N+](C)(CC(C)(C)CC)CC(C)(C)CC,,,,,,,,,,,,
2965,19,CCC(C)(C)C[N+](C)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2966,19,CCC(C)(C)C[N+](C)(CCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
2967,19,CCC(C)(C)C[N+](C)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
2968,19,CCC(C)(C)C[N+](C)(CCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2969,19,CCC(C)(C)C[N+](C)(CCCCC(C)C)CCC(C)C,,,,,,,,,,,,
2970,19,CCC(C)(C)C[N+](C)(CCCCCC(C)C)CC(C)C,,,,,,,,,,,,
2971,19,CCC(C)(C)C[N+](CC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
2972,19,CCC(C)(C)C[N+](CC)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
2973,19,CCC(C)(C)C[N+](CC)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
2974,19,CCC(C)(C)C[N+](CC)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
2975,19,CCC(C)(C)C[N+](CC)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2976,19,CCC(C)(C)C[N+](CC)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
2977,19,CCC(C)(C)C[N+](CC)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
2978,19,CCC(C)(C)C[N+](CCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
2979,19,CCC(C)C(C)(C)C[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2980,19,CCC(C)C(C)(C)C[N+](C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
2981,19,CCC(C)C(C)(C)C[N+](C)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
2982,19,CCC(C)C(C)(C)C[N+](C)(CC)CCCCCC(C)C,,,,,,,,,,,,
2983,19,CCC(C)C(C)(C)C[N+](C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2984,19,CCC(C)C(C)(C)C[N+](C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
2985,19,CCC(C)C(C)(C)C[N+](C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
2986,19,CCC(C)C(C)(C)C[N+](CC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
2987,19,CCC(C)C(C)(C)C[N+](CC)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
2988,19,CCC(C)C(C)(C)C[N+](CC)(CC)CCCCC(C)C,,,,,,,,,,,,
2989,19,CCC(C)C(C)(C)C[N+](CC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
2990,19,CCC(C)CCCC[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
2991,19,CCC(C)CCCC[N+](C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
2992,19,CCC(C)CCCC[N+](C)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
2993,19,CCC(C)CCCC[N+](C)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
2994,19,CCC(C)CCCC[N+](C)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
2995,19,CCC(C)CCCC[N+](C)(CC)CCCCC(C)CC,,,,,,,,,,,,
2996,19,CCC(C)CCCC[N+](C)(CC)CCCCCC(C)C,,,,,,,,,,,,
2997,19,CCC(C)CCCC[N+](C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
2998,19,CCC(C)CCCC[N+](C)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
2999,19,CCC(C)CCCC[N+](C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
3000,19,CCC(C)CCCC[N+](C)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
3001,19,CCC(C)CCCC[N+](C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
3002,19,CCC(C)CCCC[N+](CC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
3003,19,CCC(C)CCCC[N+](CC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
3004,19,CCC(C)CCCC[N+](CC)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
3005,19,CCC(C)CCCC[N+](CC)(CC)CCCC(C)CC,,,,,,,,,,,,
3006,19,CCC(C)CCCC[N+](CC)(CC)CCCCC(C)C,,,,,,,,,,,,
3007,19,CCC(C)CCCC[N+](CC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
3008,19,CCC(C)CCC[N+](C)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
3009,19,CCC(C)CCC[N+](C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
3010,19,CCC(C)CCC[N+](C)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
3011,19,CCC(C)CCC[N+](C)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3012,19,CCC(C)CCC[N+](C)(CCC(C)C)CCC(C)CC,,,,,,,,,,,,
3013,19,CCC(C)CCC[N+](C)(CCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
3014,19,CCC(C)CCC[N+](C)(CCC(C)CC)CC(C)CC,,,,,,,,,,,,
3015,19,CCC(C)CCC[N+](C)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
3016,19,CCC(C)CCC[N+](C)(CCCC(C)C)CC(C)CC,,,,,,,,,,,,
3017,19,CCC(C)CCC[N+](C)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
3018,19,CCC(C)CCC[N+](C)(CCCC(C)CC)CC(C)C,,,,,,,,,,,,
3019,19,CCC(C)CCC[N+](C)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
3020,19,CCC(C)CCC[N+](CC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
3021,19,CCC(C)CCC[N+](CC)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
3022,19,CCC(C)CCC[N+](CC)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3023,19,CCC(C)CCC[N+](CC)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
3024,19,CCC(C)CCC[N+](CC)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
3025,19,CCC(C)CCC[N+](CC)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
3026,19,CCC(C)CCC[N+](CC)(CC)CCCCCC(C)C,,,,,,,,,,,,
3027,19,CCC(C)CCC[N+](CC)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
3028,19,CCC(C)CCC[N+](CC)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
3029,19,CCC(C)CCC[N+](CC)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
3030,19,CCC(C)CCC[N+](CC)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
3031,19,CCC(C)CCC[N+](CC)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
3032,19,CCC(C)CC[N+](C)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
3033,19,CCC(C)CC[N+](C)(CC(C)(C)CC)CC(C)(C)CC,,,,,,,,,,,,
3034,19,CCC(C)CC[N+](C)(CC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
3035,19,CCC(C)CC[N+](C)(CC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
3036,19,CCC(C)CC[N+](C)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
3037,19,CCC(C)CC[N+](C)(CCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
3038,19,CCC(C)CC[N+](C)(CCC(C)CC)CCC(C)CC,,,,,,,,,,,,
3039,19,CCC(C)CC[N+](C)(CCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3040,19,CCC(C)CC[N+](C)(CCCC(C)C)CCC(C)CC,,,,,,,,,,,,
3041,19,CCC(C)CC[N+](C)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
3042,19,CCC(C)CC[N+](C)(CCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
3043,19,CCC(C)CC[N+](C)(CCCCC(C)C)CC(C)CC,,,,,,,,,,,,
3044,19,CCC(C)CC[N+](C)(CCCCC(C)C)CCC(C)C,,,,,,,,,,,,
3045,19,CCC(C)CC[N+](C)(CCCCCC(C)C)CC(C)C,,,,,,,,,,,,
3046,19,CCC(C)CC[N+](CC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
3047,19,CCC(C)CC[N+](CC(C)C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
3048,19,CCC(C)CC[N+](CC)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
3049,19,CCC(C)CC[N+](CC)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
3050,19,CCC(C)CC[N+](CC)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
3051,19,CCC(C)CC[N+](CC)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3052,19,CCC(C)CC[N+](CC)(CCC(C)C)CCC(C)CC,,,,,,,,,,,,
3053,19,CCC(C)CC[N+](CC)(CCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
3054,19,CCC(C)CC[N+](CC)(CCC(C)CC)CC(C)CC,,,,,,,,,,,,
3055,19,CCC(C)CC[N+](CC)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
3056,19,CCC(C)CC[N+](CC)(CCCC(C)C)CC(C)CC,,,,,,,,,,,,
3057,19,CCC(C)CC[N+](CC)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
3058,19,CCC(C)CC[N+](CC)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
3059,19,CCC(C)CC[N+](CCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
3060,19,CCC(C)C[N+](C)(CC(C)(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
3061,19,CCC(C)C[N+](C)(CC(C)(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
3062,19,CCC(C)C[N+](C)(CC(C)CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
3063,19,CCC(C)C[N+](C)(CCC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
3064,19,CCC(C)C[N+](C)(CCCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
3065,19,CCC(C)C[N+](C)(CCCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3066,19,CCC(C)C[N+](C)(CCCCC(C)C)CCCC(C)C,,,,,,,,,,,,
3067,19,CCC(C)C[N+](C)(CCCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
3068,19,CCC(C)C[N+](C)(CCCCCC(C)C)CC(C)CC,,,,,,,,,,,,
3069,19,CCC(C)C[N+](C)(CCCCCC(C)C)CCC(C)C,,,,,,,,,,,,
3070,19,CCC(C)C[N+](CC(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
3071,19,CCC(C)C[N+](CC(C)C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3072,19,CCC(C)C[N+](CC(C)C)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
3073,19,CCC(C)C[N+](CC(C)C)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
3074,19,CCC(C)C[N+](CC)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
3075,19,CCC(C)C[N+](CC)(CC(C)(C)CC)CC(C)(C)CC,,,,,,,,,,,,
3076,19,CCC(C)C[N+](CC)(CC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
3077,19,CCC(C)C[N+](CC)(CC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
3078,19,CCC(C)C[N+](CC)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
3079,19,CCC(C)C[N+](CC)(CCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3080,19,CCC(C)C[N+](CC)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
3081,19,CCC(C)C[N+](CC)(CCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
3082,19,CCC(C)C[N+](CC)(CCCCC(C)C)CC(C)CC,,,,,,,,,,,,
3083,19,CCC(C)C[N+](CC)(CCCCC(C)C)CCC(C)C,,,,,,,,,,,,
3084,19,CCC(C)C[N+](CC)(CCCCCC(C)C)CC(C)C,,,,,,,,,,,,
3085,19,CCC(C)C[N+](CCC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
3086,19,CCC(C)C[N+](CCC(C)C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
3087,19,CCC(C)C[N+](CCC(C)C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
3088,19,CCC(C)C[N+](CCCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
3089,19,CCCC(C)(C)C[N+](C)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
3090,19,CCCC(C)(C)C[N+](C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
3091,19,CCCC(C)(C)C[N+](C)(CC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
3092,19,CCCC(C)(C)C[N+](C)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
3093,19,CCCC(C)(C)C[N+](C)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3094,19,CCCC(C)(C)C[N+](C)(CCC(C)C)CCC(C)CC,,,,,,,,,,,,
3095,19,CCCC(C)(C)C[N+](C)(CCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
3096,19,CCCC(C)(C)C[N+](C)(CCC(C)CC)CC(C)CC,,,,,,,,,,,,
3097,19,CCCC(C)(C)C[N+](C)(CCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
3098,19,CCCC(C)(C)C[N+](C)(CCC)CCCCC(C)CC,,,,,,,,,,,,
3099,19,CCCC(C)(C)C[N+](C)(CCC)CCCCCC(C)C,,,,,,,,,,,,
3100,19,CCCC(C)(C)C[N+](C)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
3101,19,CCCC(C)(C)C[N+](C)(CCCC(C)C)CC(C)CC,,,,,,,,,,,,
3102,19,CCCC(C)(C)C[N+](C)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
3103,19,CCCC(C)(C)C[N+](C)(CCCC(C)CC)CC(C)C,,,,,,,,,,,,
3104,19,CCCC(C)(C)C[N+](C)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
3105,19,CCCC(C)(C)C[N+](CC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
3106,19,CCCC(C)(C)C[N+](CC)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
3107,19,CCCC(C)(C)C[N+](CC)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3108,19,CCCC(C)(C)C[N+](CC)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
3109,19,CCCC(C)(C)C[N+](CC)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
3110,19,CCCC(C)(C)C[N+](CC)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
3111,19,CCCC(C)(C)C[N+](CC)(CC)CCCCC(C)CC,,,,,,,,,,,,
3112,19,CCCC(C)(C)C[N+](CC)(CC)CCCCCC(C)C,,,,,,,,,,,,
3113,19,CCCC(C)(C)C[N+](CC)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
3114,19,CCCC(C)(C)C[N+](CC)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
3115,19,CCCC(C)(C)C[N+](CC)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
3116,19,CCCC(C)(C)C[N+](CC)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
3117,19,CCCC(C)(C)C[N+](CC)(CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
3118,19,CCCC(C)(C)C[N+](CC)(CCC)CC(C)(C)CCC,,,,,,,,,,,,
3119,19,CCCC(C)(C)C[N+](CC)(CCC)CCCC(C)CC,,,,,,,,,,,,
3120,19,CCCC(C)(C)C[N+](CC)(CCC)CCCCC(C)C,,,,,,,,,,,,
3121,19,CCCC(C)(C)C[N+](CC)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
3122,19,CCCC(C)(C)C[N+](CCC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
3123,19,CCCC(C)(C)C[N+](CCC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
3124,19,CCCC(C)(C)C[N+](CCC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
3125,19,CCCC(C)(C)C[N+](CCC)(CCC)CC(C)(C)CC,,,,,,,,,,,,
3126,19,CCCC(C)(C)C[N+](CCC)(CCC)CCC(C)CC,,,,,,,,,,,,
3127,19,CCCC(C)(C)C[N+](CCC)(CCC)CCCC(C)C,,,,,,,,,,,,
3128,19,CCCC(C)CCC[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
3129,19,CCCC(C)CCC[N+](C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
3130,19,CCCC(C)CCC[N+](C)(CC(C)C)CC(C)CCC,,,,,,,,,,,,
3131,19,CCCC(C)CCC[N+](C)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
